lng,lat,store_id,star_rating,comp_cvs,comp_walgreens,comp_ttl_store,store_sales_usd_amt,age_millenials,modeled_vs_actual_quadrant,city,county_name,state_name,owner_name,dma_name
-105.11908,39.69039,Kroger_62000059,1,65,116,52,2866145.29,155,Bottom,Lakewood,Jefferson,Colorado,Kroger,Denver
-105.3583,39.69309,Kroger_62000064,1,61,144,54,2866145.29,113,Bottom,Evergreen,Jefferson,Colorado,Kroger,Denver
-105.19296,39.73912,Kroger_62000082,1,44,178,76,2866145.29,138,Bottom,Golden,Jefferson,Colorado,Kroger,Denver
-105.29188,39.54399,Kroger_62000087,1,82,180,65,2866145.29,132,Bottom,Conifer,Jefferson,Colorado,Kroger,Denver
-105.05548,39.74475,Kroger_62000090,1,60,126,61,2866145.29,190,Bottom,Edgewater,Jefferson,Colorado,Kroger,Denver
-104.90184,39.7566,Kroger_62000093,2,67,128,76,2866145.29,156,Bottom,Denver,Denver,Colorado,Kroger,Denver
-104.9381,39.94473,Kroger_62000101,2,37,130,55,2866145.29,143,Bottom,Thornton,Adams,Colorado,Kroger,Denver
-104.93989,40.15933,Kroger_62000105,1,41,147,71,2866145.29,139,Bottom,Firestone,Weld,Colorado,Kroger,Denver
-104.79273,40.41995,Kroger_62000117,1,22,104,45,2866145.29,132,Bottom,Greeley,Weld,Colorado,Kroger,Denver
-104.76057,38.89213,Kroger_62000130,2,22,100,36,2866145.29,139,Bottom,Colorado Springs,El Paso,Colorado,Kroger,Colorado Springs-Pueblo
-109.5504371,38.5668846,Kroger_62000410,1,35,42,46,2866145.29,72,Bottom,Moab,Grand,Utah,Kroger,Salt Lake City
-105.05903,38.99116,Kroger_62000431,1,58,255,64,2866145.29,100,Bottom,Woodland Park,Teller,Colorado,Kroger,Colorado Springs-Pueblo
-111.87485,33.32163,Kroger_66000051,2,105,78,58,2724719.4,108,Bottom,Chandler,Maricopa,Arizona,Kroger,Phoenix (Prescott)
-112.23928,33.68051,Kroger_66000074,2,98,116,61,2724719.4,80,Bottom,Peoria,Maricopa,Arizona,Kroger,Phoenix (Prescott)
-112.23996,33.42422,Kroger_66000079,4,129,163,106,2724719.4,129,Top,Phoenix,Maricopa,Arizona,Kroger,Phoenix (Prescott)
-112.15289,33.55219,Kroger_66000136,3,59,90,57,2724719.4,99,Top,Glendale,Maricopa,Arizona,Kroger,Phoenix (Prescott)
-110.84259,32.20449,Kroger_66000137,3,66,116,55,2724719.4,99,Overachieving,Tucson,Pima,Arizona,Kroger,Tucson (Sierra Vista)
-111.91051,33.37945,Kroger_66000607,2,660,708,699,2724719.4,80,Overachieving,Tempe,Maricopa,Arizona,Kroger,Phoenix (Prescott)
-111.80341,33.45036,Kroger_66000622,3,76,97,53,2724719.4,95,Overachieving,Mesa,Maricopa,Arizona,Kroger,Phoenix (Prescott)
-112.3542,33.50837,Kroger_66000667,4,43,58,32,2724719.4,111,Top,Litchfield Park,Maricopa,Arizona,Kroger,Phoenix (Prescott)
-111.72231,33.23244,Kroger_66000670,2,108,151,73,2724719.4,91,Bottom,Gilbert,Maricopa,Arizona,Kroger,Phoenix (Prescott)
-112.4114059,33.4357866,Kroger_66000676,3,85,91,58,2724719.4,111,Overachieving,Goodyear,Maricopa,Arizona,Kroger,Phoenix (Prescott)
-123.2582,44.58177,Kroger_70100007,1,0,24,29,0,86,Bottom,Corvallis,Benton,Oregon,Kroger,Eugene
-122.56883,45.53385,Kroger_70100012,1,85,107,111,3893008.73,102,Bottom,Portland,Multnomah,Oregon,Kroger,"Portland, OR"
-123.30568,42.43527,Kroger_70100126,2,5,23,38,4225169.84,81,Bottom,Grants Pass,Josephine,Oregon,Kroger,Medford-Klamath Falls
-122.66337,45.67706,Kroger_70100140,2,15,49,29,4225169.84,94,Bottom,Vancouver,Clark,Washington,Kroger,"Portland, OR"
-117.40489,47.76738,Kroger_70100214,2,7,45,25,4225169.84,81,Bottom,Spokane,Spokane,Washington,Kroger,Spokane
-123.90298,46.16034,Kroger_70100218,1,0,15,30,4225169.84,83,Bottom,Warrenton,Clatsop,Oregon,Kroger,"Portland, OR"
-116.57474,43.58829,Kroger_70100226,3,3,40,20,4225169.84,75,Underachieving,Nampa,Canyon,Idaho,Kroger,Boise
-119.28611,46.26263,Kroger_70100286,3,9,38,27,4225169.84,94,Bottom,Richland,Benton,Washington,Kroger,Yakima-Pasco-Richland-Kennewick
-123.84551,45.47486,Kroger_70100377,3,0,85,66,4225169.84,81,Bottom,Tillamook,Tillamook,Oregon,Kroger,"Portland, OR"
-122.18343,47.70759,Kroger_70100391,1,15,54,42,4225169.84,101,Bottom,Kirkland,King,Washington,Kroger,Seattle-Tacoma
-122.75881,45.38086,Kroger_70100393,1,34,130,83,4225169.84,86,Bottom,Tualatin,Washington,Oregon,Kroger,"Portland, OR"
-122.20961,47.87947,Kroger_70100458,1,20,47,40,4225169.84,97,Bottom,Everett,Snohomish,Washington,Kroger,Seattle-Tacoma
-122.8768124,45.7415272,Kroger_70100462,1,42,163,95,4225169.84,108,Bottom,Scappoose,Columbia,Oregon,Kroger,"Portland, OR"
-122.54849,45.78342,Kroger_70100614,1,11,82,48,4225169.84,89,Bottom,Battle Ground,Clark,Washington,Kroger,"Portland, OR"
-122.67675,45.26667,Kroger_70100651,1,26,114,72,4225169.84,94,Bottom,Canby,Clackamas,Oregon,Kroger,"Portland, OR"
-116.24587,43.60369,Kroger_70100662,2,3,49,22,4225169.84,92,Bottom,Boise,Ada,Idaho,Kroger,Boise
-122.48792,45.42816,Kroger_70100694,1,15,57,36,4225169.84,97,Bottom,Happy Valley,Clackamas,Oregon,Kroger,"Portland, OR"
-117.86826,33.78895,Kroger_70300008,2,209,112,114,1688984.17,68,Bottom,Orange,Orange,California,Kroger,Los Angeles
-117.30714,33.22983,Kroger_70300054,2,96,32,60,1688984.17,84,Bottom,Oceanside,San Diego,California,Kroger,San Diego
-117.9544349,33.6959913,Kroger_70300059,1,179,59,64,1688984.17,71,Bottom,Fountain Valley,Orange,California,Kroger,Los Angeles
-117.68666,33.64685,Kroger_70300079,1,131,33,66,1688984.17,110,Bottom,Lake Forest,Orange,California,Kroger,Los Angeles
-118.60406,34.16911,Kroger_70300081,1,138,42,70,1688984.17,78,Bottom,Woodland Hills,Los Angeles,California,Kroger,Los Angeles
-116.26736,33.68665,Kroger_70300160,2,115,135,74,1688984.17,56,Overachieving,Indio,Riverside,California,Kroger,Palm Springs
-118.11569,33.84767,Kroger_70300165,2,179,71,102,1688984.17,92,Bottom,Lakewood,Los Angeles,California,Kroger,Los Angeles
-118.39444,33.89594,Kroger_70300166,1,206,61,87,1688984.17,116,Bottom,Manhattan Beach,Los Angeles,California,Kroger,Los Angeles
-117.23142,32.95362,Kroger_70300167,1,112,21,78,1688984.17,68,Bottom,San Diego,San Diego,California,Kroger,San Diego
-117.2546349,32.7943035,Kroger_70300207,1,103,28,82,1688984.17,92,Bottom,San Diego,San Diego,California,Kroger,San Diego
-118.3960851,33.9561863,Kroger_70300209,1,241,47,106,1688984.17,96,Bottom,Los Angeles,Los Angeles,California,Kroger,Los Angeles
-118.1573,33.77144,Kroger_70300251,1,68,18,36,1688984.17,86,Bottom,Long Beach,Los Angeles,California,Kroger,Los Angeles
-118.43995,33.97987,Kroger_70300279,1,128,14,49,1688984.17,117,Bottom,Marina Del Rey,Los Angeles,California,Kroger,Los Angeles
-118.4614,33.99907,Kroger_70300281,1,138,42,58,1688984.17,106,Bottom,Venice,Los Angeles,California,Kroger,Los Angeles
-117.59803,33.46227,Kroger_70300287,1,184,35,63,1688984.17,66,Bottom,San Clemente,Orange,California,Kroger,Los Angeles
-117.74081,33.70007,Kroger_70300299,1,123,41,84,1688984.17,87,Bottom,Irvine,Orange,California,Kroger,Los Angeles
-117.0800434,33.4855886,Kroger_70300686,3,146,43,57,1688984.17,87,Underachieving,Temecula,Riverside,California,Kroger,Los Angeles
-117.6858072,33.5534855,Kroger_70300738,1,228,61,93,1688984.17,76,Bottom,Laguna Niguel,Orange,California,Kroger,Los Angeles
-118.15712,34.1452,Kroger_70300743,1,138,55,63,1688984.17,95,Bottom,Pasadena,Los Angeles,California,Kroger,Los Angeles
-118.5742,34.38201,Kroger_70300757,2,82,32,35,1688984.17,91,Bottom,Stevenson Ranch,Los Angeles,California,Kroger,Los Angeles
-117.68078,33.63703,Kroger_70300879,2,174,33,60,1688984.17,104,Bottom,Lake Forest,Orange,California,Kroger,Los Angeles
-118.3921886,34.2217575,Kroger_70300887,1,153,60,71,1688984.17,69,Bottom,Sun Valley,Los Angeles,California,Kroger,Los Angeles
-117.22618,33.94395,Kroger_70400302,3,96,57,63,1589685.4,89,Top,Moreno Valley,Riverside,California,Kroger,Los Angeles
-118.4173081,34.2446022,Kroger_70400309,2,122,55,63,1589685.4,70,Bottom,Arleta,Los Angeles,California,Kroger,Los Angeles
-118.36691,33.89933,Kroger_70400313,1,114,27,46,1589685.4,85,Bottom,Hawthorne,Los Angeles,California,Kroger,Los Angeles
-118.27376,33.99375,Kroger_70400344,2,214,42,164,1589685.4,60,Bottom,Los Angeles,Los Angeles,California,Kroger,Los Angeles
-118.47065,34.41473,Kroger_70400376,2,99,45,48,1589685.4,97,Bottom,Santa Clarita,Los Angeles,California,Kroger,Los Angeles
-118.23788,33.92569,Kroger_70400378,3,190,47,158,1589685.4,73,Bottom,Los Angeles,Los Angeles,California,Kroger,Los Angeles
-117.86496,33.7457,Kroger_70400382,3,247,47,63,1589685.4,48,Bottom,Santa Ana,Orange,California,Kroger,Los Angeles
-118.31022,33.92892,Kroger_70400399,2,240,42,150,1589685.4,74,Bottom,Los Angeles,Los Angeles,California,Kroger,Los Angeles
-122.64958,45.47616,Kroger_70500206,1,70,119,69,1143036.55,114,Bottom,Portland,Multnomah,Oregon,Kroger,"Portland, OR"
-122.47667,45.59484,Kroger_70500212,1,42,132,74,1143036.55,82,Bottom,Vancouver,Clark,Washington,Kroger,"Portland, OR"
-121.78066,47.49314,Kroger_70500829,1,22,132,76,1143036.55,102,Bottom,North Bend,King,Washington,Kroger,Seattle-Tacoma
-122.38031,47.29375,Kroger_70500831,1,22,44,29,1143036.55,81,Bottom,Tacoma,Pierce,Washington,Kroger,Seattle-Tacoma
-123.0877,48.0771,Kroger_70500841,1,29,68,29,1143036.55,60,Bottom,Sequim,Clallam,Washington,Kroger,Seattle-Tacoma
-122.1265,47.68094,Kroger_70500860,1,20,43,39,1143036.55,86,Bottom,Redmond,King,Washington,Kroger,Seattle-Tacoma
-122.31727,47.7094,Kroger_70500866,1,34,40,34,1143036.55,114,Bottom,Seattle,King,Washington,Kroger,Seattle-Tacoma
-122.36369,47.70192,Kroger_70500872,1,43,44,39,1143036.55,116,Bottom,Seattle,King,Washington,Kroger,Seattle-Tacoma
-111.54278,40.72336,Kroger_70600072,2,49,101,32,2380590.54,95,Bottom,Park City,Summit,Utah,Kroger,Salt Lake City
-111.7347,40.03429,Kroger_70600075,3,23,46,47,2380590.54,107,Top,Payson,Utah,Utah,Kroger,Salt Lake City
-111.90693,41.00231,Kroger_70600135,2,58,79,59,2380590.54,102,Bottom,Farmington,Davis,Utah,Kroger,Salt Lake City
-112.02535,40.68224,Kroger_70600147,2,46,64,60,2380590.54,102,Overachieving,West Valley City,Salt Lake,Utah,Kroger,Salt Lake City
-111.85185,40.56394,Kroger_70600153,2,63,74,38,2380590.54,115,Bottom,Sandy,Salt Lake,Utah,Kroger,Salt Lake City
-111.34234,47.48362,Kroger_70600166,2,30,36,23,2380590.54,89,Bottom,Great Falls,Cascade,Montana,Kroger,Great Falls
-112.06692,41.11669,Kroger_70600272,3,18,27,18,2380590.54,111,Underachieving,West Point,Davis,Utah,Kroger,Salt Lake City
-115.2432651,36.0420801,Kroger_70600311,2,77,95,57,2380590.54,157,Bottom,Las Vegas,Clark,Nevada,Kroger,Las Vegas
-115.2774,36.05414,Kroger_70600315,2,65,79,48,2380590.54,152,Bottom,Las Vegas,Clark,Nevada,Kroger,Las Vegas
-114.06297,36.80878,Kroger_70600342,3,42,167,51,2380590.54,63,Top,Mesquite,Clark,Nevada,Kroger,Las Vegas
-115.22614,36.10023,Kroger_70600351,2,158,147,67,2380590.54,109,Bottom,Las Vegas,Clark,Nevada,Kroger,Las Vegas
-115.09159,36.11643,Kroger_70600354,3,164,137,70,2380590.54,104,Bottom,Las Vegas,Clark,Nevada,Kroger,Las Vegas
-115.06082,36.16739,Kroger_70600355,3,112,100,55,2380590.54,102,Bottom,Las Vegas,Clark,Nevada,Kroger,Las Vegas
-119.72044,39.55498,Kroger_70600357,3,74,46,40,2380590.54,127,Bottom,Sparks,Washoe,Nevada,Kroger,Reno
-115.20573,36.26261,Kroger_70600361,3,95,98,55,2380590.54,137,Underachieving,North Las Vegas,Clark,Nevada,Kroger,Las Vegas
-115.22497,36.18688,Kroger_70600372,2,184,149,74,2380590.54,115,Overachieving,Las Vegas,Clark,Nevada,Kroger,Las Vegas
-115.1196,36.04146,Kroger_70600376,2,164,203,93,2380590.54,128,Overachieving,Las Vegas,Clark,Nevada,Kroger,Las Vegas
-106.6551,35.23988,Kroger_70600413,3,25,59,23,2380590.54,92,Top,Rio Rancho,Sandoval,New Mexico,Kroger,Albuquerque-Santa Fe
-106.49665,35.0669,Kroger_70600427,2,45,181,63,2380590.54,90,Bottom,Albuquerque,Bernalillo,New Mexico,Kroger,Albuquerque-Santa Fe
-106.68962,35.17899,Kroger_70600448,4,50,178,58,2380590.54,97,Top,Albuquerque,Bernalillo,New Mexico,Kroger,Albuquerque-Santa Fe
-80.80516881,35.03697202,Kroger_HT00027,2,192,172,116,1358702.41,101,Overachieving,Charlotte,Mecklenburg,North Carolina,Kroger,Charlotte
-80.78463,35.09632,Kroger_HT00030,2,205,213,154,1358702.41,122,Bottom,Charlotte,Mecklenburg,North Carolina,Kroger,Charlotte
-79.89087,36.08881,Kroger_HT00033,3,160,189,186,1358702.41,108,Overachieving,Greensboro,Guilford,North Carolina,Kroger,Greensboro-High Point-Winston Salem
-78.72058,35.78412,Kroger_HT00038,3,162,354,203,1358702.41,126,Underachieving,Raleigh,Wake,North Carolina,Kroger,Raleigh-Durham (Fayetteville)
-80.67494,35.317,Kroger_HT00092,4,45,59,54,1358702.41,138,Top,Harrisburg,Cabarrus,North Carolina,Kroger,Charlotte
-78.8560137,35.8388945,Kroger_HT00104,2,65,84,53,1358702.41,135,Bottom,Morrisville,Wake,North Carolina,Kroger,Raleigh-Durham (Fayetteville)
-81.0478341,35.5508698,Kroger_HT00121,3,111,91,91,1358702.41,120,Top,Denver,Lincoln,North Carolina,Kroger,Charlotte
-78.85045772,35.79051244,Kroger_HT00138,1,101,162,92,1358702.41,109,Overachieving,Cary,Wake,North Carolina,Kroger,Raleigh-Durham (Fayetteville)
-76.08801483,36.84159042,Kroger_HT00161,3,85,100,86,1358702.41,119,Bottom,Virginia Beach,Virginia Beach,Virginia,Kroger,Norfolk-Portsmouth-Newport News
-78.3474909,35.6560223,Kroger_HT00229,4,76,68,109,1358702.41,130,Top,Clayton,Johnston,North Carolina,Kroger,Raleigh-Durham (Fayetteville)
-77.54912321,38.93947341,Kroger_HT00238,2,113,103,77,1358702.41,111,Bottom,Aldie,Loudoun,Virginia,Kroger,"Washington, DC  (Hagerstown)"
-77.47061191,39.06068434,Kroger_HT00242,1,52,32,28,1358702.41,103,Bottom,Ashburn,Loudoun,Virginia,Kroger,"Washington, DC  (Hagerstown)"
-80.8951,35.60298,Kroger_HT00274,3,150,133,122,1358702.41,122,Overachieving,Mooresville,Iredell,North Carolina,Kroger,Charlotte
-77.50488881,39.00849696,Kroger_HT00284,1,111,100,67,1358702.41,99,Bottom,Ashburn,Loudoun,Virginia,Kroger,"Washington, DC  (Hagerstown)"
-77.3556373,35.5654114,Kroger_HT00288,4,57,116,126,1125672.5,127,Top,Greenville,Pitt,North Carolina,Kroger,Greenville-New Bern-Washington
-78.8364872,35.6401906,Kroger_HT00312,3,88,145,96,1358702.41,138,Bottom,Holly Springs,Wake,North Carolina,Kroger,Raleigh-Durham (Fayetteville)
-77.55032749,38.73255355,Kroger_HT00313,3,215,115,118,1358702.41,97,Overachieving,Bristow,Prince William,Virginia,Kroger,"Washington, DC  (Hagerstown)"
-75.19505071,38.62646585,Kroger_HT00336,2,60,131,93,1358702.41,89,Bottom,Millsboro,Sussex,Delaware,Kroger,Salisbury
-79.8758258,36.1185576,Kroger_HT00342,4,56,66,63,1358702.41,111,Top,Greensboro,Guilford,North Carolina,Kroger,Greensboro-High Point-Winston Salem
-82.55403,35.60389,Kroger_HT00348,2,42,26,24,1358702.41,130,Bottom,Asheville,Buncombe,North Carolina,Kroger,Greenville-Spartanburg-Asheville-Anderson
-76.75793777,37.33830314,Kroger_HT00356,2,32,33,32,1358702.41,93,Overachieving,Williamsburg,James,Virginia,Kroger,Norfolk-Portsmouth-Newport News
-77.10264,38.85884,Kroger_HT00371,1,371,183,131,1358702.41,129,Bottom,Arlington,Arlington,Virginia,Kroger,"Washington, DC  (Hagerstown)"
-77.1578476,39.06099025,Kroger_HT00373,1,289,64,80,1358702.41,78,Bottom,Potomac,Montgomery,Maryland,Kroger,"Washington, DC  (Hagerstown)"
-77.69426282,39.13589516,Kroger_HT00388,2,178,143,102,1358702.41,95,Bottom,Purcellville,Loudoun,Virginia,Kroger,"Washington, DC  (Hagerstown)"
-80.82626,35.19582,Kroger_HT00412,1,63,95,73,1358702.41,153,Bottom,Charlotte,Mecklenburg,North Carolina,Kroger,Charlotte
-79.96039746,32.68653638,Kroger_HT00453,3,273,81,152,1358702.41,112,Overachieving,Charleston,Charleston,South Carolina,Kroger,"Charleston, SC"
-79.93624203,32.74241002,Kroger_HT00456,1,68,30,42,1358702.41,125,Bottom,Charleston,Charleston,South Carolina,Kroger,"Charleston, SC"
-76.4656929,36.860474,Kroger_HT00463,4,73,100,181,1358702.41,115,Top,Suffolk,Suffolk,Virginia,Kroger,Norfolk-Portsmouth-Newport News
-80.76304107,35.44231875,Kroger_HT00471,3,40,58,53,1358702.41,130,Overachieving,Davidson,Cabarrus,North Carolina,Kroger,Charlotte
-78.81016641,35.78545202,Kroger_HT00494,2,120,160,99,1358702.41,124,Bottom,Cary,Wake,North Carolina,Kroger,Raleigh-Durham (Fayetteville)
-84.0055,33.6499,mm_28000200154955,5,29,31,48,522374.47,105,Top,Conyers,Rockdale,Georgia,Dollar General,Atlanta
-111.8999,34.7166,mm_28000200154971,2,61,60,31,232609.51,61,Bottom,Cornville,Yavapai,Arizona,Dollar Tree,Phoenix (Prescott)
-85.4817,36.1761,mm_28000200154995,4,23,64,54,331576.8,80,Top,Cookeville,Putnam,Tennessee,Dollar General,Nashville
-95.406,29.8588,mm_28000200155030,3,151,242,115,423105.41,74,Bottom,Houston,Harris,Texas,Dollar Tree,Houston
-86.0589,37.3053,mm_28000200155037,4,80,236,167,215302.74,74,Top,Cub Run,Hart,Kentucky,Dollar Tree,Louisville
-89.2623,31.8625,mm_28000200155048,5,64,50,129,327981.14,72,Top,Stringer,Jasper,Mississippi,Dollar General,Hattiesburg-Laurel
-93.1244,36.7031,mm_28000200155049,4,86,127,93,355357.08,87,Top,Forsyth,Taney,Missouri,Dollar General,"Springfield, MO"
-77.9606,35.3758,mm_28000200155052,4,26,37,65,498302.49,116,Top,Goldsboro,Wayne,North Carolina,Dollar General,Raleigh-Durham (Fayetteville)
-88.2158,41.2645,mm_28000200155081,3,105,89,76,454224.53,96,Bottom,Braidwood,Will,Illinois,Dollar General,Chicago
-82.0138,28.0365,mm_28000200155085,4,188,247,202,427118.27,111,Top,Lakeland,Polk,Florida,Dollar Tree,Tampa-St. Petersburg (Sarasota)
-83.6842,41.6254,mm_28000200155096,3,54,128,148,345064.54,123,Overachieving,Toledo,Lucas,Ohio,Dollar General,Toledo
-83.5473,34.5448,mm_28000200155097,5,57,102,77,293042.5,96,Top,Cornelia,Habersham,Georgia,Dollar General,Atlanta
-82.5348,28.0585,mm_28000200155100,4,63,87,53,302127.12,119,Top,Tampa,Hillsborough,Florida,Dollar General,Tampa-St. Petersburg (Sarasota)
-83.2632,42.6544,mm_28000200155105,1,115,59,67,360614.93,107,Bottom,Pontiac,Oakland,Michigan,Dollar General,Detroit
-89.2735,31.7626,mm_28000200155108,5,62,92,131,367167.36,71,Top,Soso,Jones,Mississippi,Dollar General,Hattiesburg-Laurel
-87.3983,37.9628,mm_28000200155124,3,63,53,45,288871.36,96,Top,Newburgh,Warrick,Indiana,Dollar General,Evansville
-80.6628,41.0588,mm_28000200155139,2,93,128,132,382305.87,134,Bottom,Youngstown,Mahoning,Ohio,Dollar Tree,Youngstown
-83.7914,43.2501,mm_28000200155144,1,56,167,165,210177.21,105,Bottom,Birch Run,Saginaw,Michigan,Dollar Tree,Flint-Saginaw-Bay City
-78.4437,36.2222,mm_28000200155155,5,56,104,76,299800.16,114,Top,Kittrell,Vance,North Carolina,Dollar General,Raleigh-Durham (Fayetteville)
-99.4566,27.4922,mm_28000200155156,4,19,13,17,477397.4,79,Top,Laredo,Webb,Texas,Dollar General,Laredo
-82.5564,39.7153,mm_28000200155164,3,42,25,40,351040,117,Bottom,Lancaster,Fairfield,Ohio,Dollar General,"Columbus, OH"
-75.5652,38.5742,mm_28000200155183,4,52,149,127,251743.12,92,Top,Laurel,Sussex,Delaware,Dollar Tree,Salisbury
-82.0166,41.0328,mm_28000200155190,2,201,34,140,291864.07,105,Bottom,Lodi,Medina,Ohio,Dollar General,Cleveland-Akron (Canton)
-81.0047,34.9781,mm_28000200155197,4,84,118,82,602407.13,112,Top,Rock Hill,York,South Carolina,Dollar General,Charlotte
-85.3495,34.9242,mm_28000200155199,5,151,146,168,568989.1,93,Top,Flintstone,Walker,Georgia,Dollar General,Chattanooga
-110.0408,34.2503,mm_28000200155202,3,24,14,29,344368.36,53,Top,Show Low,Navajo,Arizona,Dollar Tree,Phoenix (Prescott)
-86.643,37.8289,mm_28000200155214,4,124,117,162,239293.66,71,Top,Cloverport,Breckinridge,Kentucky,Dollar General,Louisville
-74.1567,39.9177,mm_28000200155221,3,60,70,53,466976.12,97,Overachieving,Bayville,Ocean,New Jersey,Dollar General,New York
-96.3546,30.6731,mm_28000200155223,3,15,18,11,393606.27,85,Underachieving,Bryan,Brazos,Texas,Dollar General,Waco-Temple-Bryan
-85.8247,42.027,mm_28000200155228,1,98,288,239,282760.34,107,Bottom,Marcellus,Cass,Michigan,Dollar General,South Bend-Elkhart
-90.7859,35.0126,mm_28000200155232,5,0,44,69,466987.37,83,Top,Forrest City,St. Francis,Arkansas,Dollar General,Memphis
-93.8429,33.9485,mm_28000200155242,5,17,159,89,496144.8,109,Top,Nashville,Howard,Arkansas,Dollar General,Shreveport
-86.122,39.8107,mm_28000200155254,2,224,159,97,590528.77,128,Bottom,Indianapolis,Marion,Indiana,Dollar Tree,Indianapolis
-81.6499,35.0742,mm_28000200155260,5,55,81,103,364583.13,86,Top,Gaffney,Cherokee,South Carolina,Dollar Tree,Greenville-Spartanburg-Asheville-Anderson
-83.8891,40.5204,mm_28000200155271,3,116,69,140,257718.29,101,Underachieving,Lakeview,Logan,Ohio,Dollar General,Dayton
-93.201,43.1551,mm_28000200155274,2,13,46,37,281812.76,97,Bottom,Mason City,Cerro Gordo,Iowa,Dollar General,Rochester-Mason City-Austin
-95.8895,41.5564,mm_28000200155280,3,173,263,110,228334.4,87,Bottom,Missouri Valley,Harrison,Iowa,Dollar Tree,Omaha
-82.5848,28.8901,mm_28000200155281,3,39,53,31,315217.9,93,Underachieving,Crystal River,Citrus,Florida,Dollar General,Tampa-St. Petersburg (Sarasota)
-84.5935,44.4977,mm_28000200155286,2,19,111,86,242628.83,106,Bottom,Roscommon,Roscommon,Michigan,Dollar General,Traverse City-Cadillac
-98.1225,29.6758,mm_28000200155291,3,77,72,43,325350,121,Underachieving,New Braunfels,Comal,Texas,Dollar General,San Antonio
-81.5789,30.4597,mm_28000200155300,4,111,160,245,634696.93,146,Top,Jacksonville,Duval,Florida,Dollar General,Jacksonville
-83.2079,35.9438,mm_28000200155307,5,41,110,82,321004.1,80,Top,Newport,Cocke,Tennessee,Dollar General,Knoxville
-92.4021,41.0108,mm_28000200155314,3,0,14,44,335581.17,87,Underachieving,Ottumwa,Wapello,Iowa,Dollar General,Ottumwa-Kirksville
-83.5493,40.0771,mm_28000200155338,2,210,213,158,232885.33,111,Bottom,Mechanicsburg,Champaign,Ohio,Dollar Tree,Dayton
-75.6784,41.4075,mm_28000200155362,2,93,20,78,310759.46,85,Bottom,Scranton,Lackawanna,Pennsylvania,Dollar General,Wilkes Barre-Scranton-Hazelton
-85.0005,41.956,mm_28000200155363,2,35,96,69,249415.14,106,Bottom,Coldwater,Branch,Michigan,Dollar Tree,Grand Rapids-Kalamazoo-Battle Creek
-93.5707,32.5561,mm_28000200155365,5,142,134,140,545616.21,127,Top,Haughton,Bossier,Louisiana,Dollar Tree,Shreveport
-74.1038,40.6918,mm_28000200155369,1,42,58,69,960937.39,86,Bottom,Bayonne,Hudson,New Jersey,Dollar Tree,New York
-78.9162,34.9312,mm_28000200155370,5,120,162,166,568254.35,128,Top,Hope Mills,Cumberland,North Carolina,Dollar General,Raleigh-Durham (Fayetteville)
-92.7688,38.1443,mm_28000200155389,3,27,16,36,398472.69,84,Top,Sunrise Beach,Camden,Missouri,Dollar General,"Springfield, MO"
-89.0979,41.3302,mm_28000200155393,3,75,71,76,376302.63,83,Overachieving,La Salle,LaSalle,Illinois,Dollar General,Chicago
-85.2185,34.27,mm_28000200155398,5,54,16,52,473557.94,92,Top,Rome,Floyd,Georgia,Dollar Tree,Atlanta
-90.2042,32.2855,mm_28000200155405,5,36,66,48,405958.47,83,Top,Jackson,Hinds,Mississippi,Dollar General,"Jackson, MS"
